genres,id_spotify,artist,name,cover_art,isrc,preview_url,download_url
"instrumental,classical,pop",0sgI6wP0wwFh2RXU6tehXd,Agnes Obel,Tokka,https://i.scdn.co/image/ab67616d0000b2735f58bec84927ccd5c3ba20d5,BEP011300133,https://cdns-preview-4.dzcdn.net/stream/c-495f23a6d6aa15a4254fd87ee86076a5-3.mp3,
instrumental,0u8TLzOnwjLHMHwpQTtXpY,Ratatat,Bruleé,https://i.scdn.co/image/ab67616d0000b273d10c1bcf5b8a0c59b676baf9,GBBKS0800259,https://cdns-preview-f.dzcdn.net/stream/c-ff89219649b4275376b25068b433c804-0.mp3,
instrumental,0CBVlpHjeHVUyWfWRPJ1j2,Apocalyptica,Fatal Error,https://i.scdn.co/image/ab67616d0000b2738e28a916e1883b763bb04dc0,DEN120408569,https://cdns-preview-a.dzcdn.net/stream/c-af6838d6bad4e3a0e5321c6b1162885c-2.mp3,
classical,0rYMu7CnYtRJMUDI0xvjuf,Hayley Westenra,Dark Waltz,https://i.scdn.co/image/ab67616d0000b273b4ccd42a38e995202aaab70d,GBBBA0241305,,
instrumental,1pbqHRbjsZPqXx0XiDLstV,Vangelis,The Tao of Love,https://i.scdn.co/image/ab67616d0000b2737a9d3ccb9d231cc589ae06cf,NLA027900070,https://p.scdn.co/mp3-preview/d982a76c40fd87446f23235b46a9070dc8df635f?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,4NsPgRYUdHu2Q5JRNgXYU5,C418,Sweden,https://i.scdn.co/image/ab67616d0000b273aaeb5c9fb6131977995b7f0e,TCAAW1157087,https://p.scdn.co/mp3-preview/735edffafa9238c13afb421581374438065f85da?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,classical,pop",1UMwpBwhAZcZqWWVgMh1Fg,Elliot Minor,Parallel Worlds,https://i.scdn.co/image/ab67616d0000b2739cd65a3c8ca43428335e733a,GBAHT0700915,https://p.scdn.co/mp3-preview/d792865b11eb0befadf010e72f72a08ba9f2be02?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,pop",14Ohb0R6wmGdhNKwzNSw8d,Athlete,Out Of Nowhere,https://i.scdn.co/image/ab67616d0000b273bdf9c53c29da08142d25fa06,GBAYE0202043,https://cdns-preview-f.dzcdn.net/stream/c-f5e1a8f89c6fd7b7ccb0d9be10d9e180-5.mp3,
instrumental,3wvHfp5y5eYilJ6eunXt9u,Shaman,Ancient Winds,https://i.scdn.co/image/ab67616d0000b27312250be5723eb1ddfe4aff55,DEZ900500626,https://cdns-preview-c.dzcdn.net/stream/c-caf5a87751efe8202cd01196c9e7b783-3.mp3,
"rock,classical,country,pop",718sgSwdMVWkXWxSVWzvMB,Rhapsody,Eternal Glory,https://i.scdn.co/image/53ba72ccba70f050ad3fa0eb89dd5a1e2fab33a7,DET279800705,https://cdns-preview-4.dzcdn.net/stream/c-4a5c0d25c3760272a3041b9f8ecdd124-5.mp3,
"rock,instrumental,pop",4KFKp8TC7WHzgaFOT8U4r4,Sufjan Stevens,"A Short Reprise for Mary Todd, Who Went Insane, But for Very Good Reasons",https://i.scdn.co/image/ab67616d0000b273e589a98589dd5d8832ee68aa,US64G0501406,https://cdns-preview-d.dzcdn.net/stream/c-d0a0ccc6b5ded8d8421a3950567de66b-6.mp3,
"instrumental,rap",01vCPi3ObcIRaQwBFcL6qy,Gorillaz,68 State,https://i.scdn.co/image/ab67616d0000b273fd7e9fc9e467e3da86540571,GBAYE0500623,https://p.scdn.co/mp3-preview/bbcb3b13a875f19f8f446a44312a911b4cb0ddcb?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rap",0DWs8yKpJ30XohaBqxqsia,Blockhead,Insomniac Olympics,https://i.scdn.co/image/ab67616d0000b2735733f5d051d1a317833f12d4,GBCFB0300250,https://cdns-preview-7.dzcdn.net/stream/c-795cff2940d35c8efc932107fff5eb67-2.mp3,
instrumental,2FrLjVAp4d08fDZ0Q5fmK8,Jon Hopkins,The Wider Sun,https://i.scdn.co/image/ab67616d0000b273d41a085e9dce5b7b4814b022,GBDDN0800289,https://cdns-preview-8.dzcdn.net/stream/c-8dc859365955253aba1a50dae1af7c6d-2.mp3,
classical,17h6ZRKn7yQiY5zUegvM8a,Ludovico Einaudi,Due Tramonti,https://i.scdn.co/image/ab67616d0000b27333df3a6db48c92947ff2afdc,ITC490700065,https://cdns-preview-e.dzcdn.net/stream/c-e09575998a5d76f48aaa84a4df8d3de5-4.mp3,
instrumental,0zxN6DZixh6QfGIid1o3zn,Tommy Emmanuel,Angelina,https://i.scdn.co/image/ab67616d0000b273ee44ba0a53dd58688ba77884,USFN10550706,https://cdns-preview-b.dzcdn.net/stream/c-bee3da92d0155df7d4adfa0e5197c4e4-2.mp3,
instrumental,0dBiT8GKo0the10RIlcQgU,Caribou,Drumheller,https://i.scdn.co/image/ab67616d0000b27327ca3ccd8c4d68b9e7f840b7,GBCKB0500209,https://cdns-preview-9.dzcdn.net/stream/c-9462003b4f8ae9c48877bbdde3e43139-2.mp3,
"instrumental,rock",2inD9BtvryI9CtXkWZUA3W,Jónsi,Grow Till Tall,https://i.scdn.co/image/ab67616d0000b2732734503ce14a93ea3b75793f,GBKEE1000101,https://cdns-preview-f.dzcdn.net/stream/c-fff1350adba989f0cae6a42fd35142ce-4.mp3,
instrumental,6vyStw2mr0Eq3izsBjJj4R,Detektivbyrån,Life/Universe,https://i.scdn.co/image/ab67616d0000b273d6e66d295dd588cc49c62c36,SEXDQ0800106,https://cdns-preview-d.dzcdn.net/stream/c-dcb023d6e734f8d4d40b83d63d42027d-3.mp3,
"pop,classical",0d0AdotU315Ax6JL7TsylS,Sarah Brightman,A Whiter Shade Of Pale,https://i.scdn.co/image/ab67616d0000b273082155072cb893d15604098b,USAR20001266,https://cdns-preview-1.dzcdn.net/stream/c-1ceeaa23c14c85e2da798adf62760b5b-7.mp3,
classical,04iQa3SxkEDP2SUJG9HlMc,Jacques Offenbach,Barcarole,https://i.scdn.co/image/ab67616d0000b27324c82725d616519e19cb3323,ES5531103442,https://p.scdn.co/mp3-preview/2ca0db8f2447c3254a84c45b95420b2a837bcd3e?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,instrumental,rap",1DImRxBiAOqoVuPbUgBxh5,Beastie Boys,Lighten Up,https://i.scdn.co/image/ab67616d0000b273208f1bd1f840579dd1d3e451,USCA29600397,https://p.scdn.co/mp3-preview/11ab1c53b2b0d0803a1fa94bfe9bd6cd5972016c?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",2AHejGSGKvO4qu4f26uyEa,Joy Wants Eternity,From Embrace To Embrace,https://i.scdn.co/image/ab67616d0000b27356308d5186043324bbccaab4,ushm20726411,https://p.scdn.co/mp3-preview/3739bd208bf07e65e706fc5117b7f73ccdd6c6db?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",4J4yJ9VpPIIsRDf9w4cPG7,The Echelon Effect,Tracking Aeroplanes,https://i.scdn.co/image/ab67616d0000b273cffed996c6b6906e7496f671,TCABI1279515,https://p.scdn.co/mp3-preview/54d067af149adf81f9e0835eb8fd4ce2c98fef15?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,classical",3S15Pczh0HjocK7zFZCMW0,Yann Tiersen,Childhood (1),https://i.scdn.co/image/ab67616d0000b2730abfcb9a35c4b084efc287d9,FRS940200074,https://p.scdn.co/mp3-preview/893e58724b8787fbf622ab4d58a3f463fb5e454e?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,classical",00kz2RloLAZ5DfWDQ0gAms,Clint Mansell,Together We Will Live Forever,https://i.scdn.co/image/ab67616d0000b273060a65b72c4d3fea22933d7a,USV291427174,https://p.scdn.co/mp3-preview/e6410c8ebcb9c4e98a1adec6e99f9b7c8161419e?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,1vmFHgKSYZQ9R6HtP5UkDG,Four Tet,You Could Ruin My Day,https://i.scdn.co/image/ab67616d0000b273815f9c3abb3569edc4ebff73,GBCEL0100329,https://cdns-preview-8.dzcdn.net/stream/c-848742dda8b262cd2b54c099d7902ee2-4.mp3,
instrumental,0522ZjQ6nBjFw55Bkm9DoU,Quincy Jones,Soul Bossa Nova,https://i.scdn.co/image/ab67616d0000b2730e86c189662b10e97551d23e,FRM036202190,https://cdns-preview-7.dzcdn.net/stream/c-71f718ecff38e1a83b59664e0a1f32f3-4.mp3,
instrumental,1FlNZPqjVWFJ3nPkIx30dm,The Irrepressibles,In This Shirt,https://i.scdn.co/image/ab67616d0000b273437adfeb2ec308bfe799b74c,GBUM70916171,https://cdns-preview-b.dzcdn.net/stream/c-b347ce4a5dc2b21714abd6811d4551e9-5.mp3,
instrumental,0JBKg12rmljNSimSAp5ROo,Alexandre Desplat,Jimmy Squirrel and Co.,https://i.scdn.co/image/ab67616d0000b273b5c2ad0a84a7be36195e1d70,USFM90900165,https://p.scdn.co/mp3-preview/91a7928c21d6a9b43d5c00ffa7cbb170c0d7334b?cid=0f3710c5e6654c7983ad32e438f68f9d,
classical,26KWnw40d507L3ohCCRTDo,Bruno Coulais,Caresse sur l'océan,https://i.scdn.co/image/ab67616d0000b273fdd53d3af82cbf5189a88742,FR26S2004007,https://cdns-preview-2.dzcdn.net/stream/c-283cef79b9c01a64d20efd949715cfd8-5.mp3,
instrumental,4JGP3HOvl8fsBiPswUKn4R,Abel Korzeniowski,Table For Two,https://i.scdn.co/image/ab67616d0000b2730dbbae6882b8d14bf486bb6a,USQ4E1602441,https://cdns-preview-5.dzcdn.net/stream/c-59c01fe7f4f6097f81b99ef380f7b957-3.mp3,
"rock,instrumental",3df2e434goqmSUp46nCUrL,Ray LaMontagne,"Truly, Madly, Deeply",https://i.scdn.co/image/ab67616d0000b273f6b4e0a4f4deeca20a7754e3,USRC10600343,https://p.scdn.co/mp3-preview/d3f8578038f59cceabe11d960c6f684b1ff90fbf?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,2LDYvpug35TCwdooo62tD2,Boards of Canada,Seeya Later,https://i.scdn.co/image/ab67616d0000b2731b83c0c9aa3dbcfd259f5fe3,GBBPW0200122,https://p.scdn.co/mp3-preview/6a1783cae0450f913f0e287b96d47c353bbdde04?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop,classical,rap,rnb",0dPUYpVbk9OtRNe9udhMRY,Godspeed You! Black Emperor,"Anthem for No State, Pt. III",https://i.scdn.co/image/ab67616d0000b27364b7afabde33cd2910929632,CACQ21712608,https://p.scdn.co/mp3-preview/62238019eba54d77abc7cbb89e7b73ec50bc21b7?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,0JXgo2MQrmbUCtQXX4ya0s,Nicholas Gunn,Entering Twin Falls,https://i.scdn.co/image/ab67616d0000b273aba426aac344bffbe4c1ca73,USR2M9500010,https://cdns-preview-3.dzcdn.net/stream/c-3570928300490ef0d991d9715d063699-3.mp3,
"instrumental,rock",0JzWdgVOaQp0IUSSbMYREv,pg.lost,Vultures,https://i.scdn.co/image/ab67616d0000b27302e662085c0d6598763ba2b1,SEXOS1200102,https://cdns-preview-f.dzcdn.net/stream/c-f1f41d52b833028c97c630392663cb29-3.mp3,
classical,0IUj0BIpwaVrfDeRveEy8j,Maurice Ravel,Menuet antique,https://i.scdn.co/image/ab67616d0000b2731d4e2846709f2212cff0874a,GBF079141102,https://p.scdn.co/mp3-preview/9b52d1732b943eed18af2f4074bfe76ac6f04796?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,5G54EXkOheyrrT3CDM07Mm,Oneohtrix Point Never,Chrome Country,https://i.scdn.co/image/ab67616d0000b273435cbb416bad190189ec4dfa,GBBPW1300079,https://p.scdn.co/mp3-preview/3f5ae086fa0f407c73959e21574a593d0332d725?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",4h5t2PlUyyvNh21v1rOVyZ,65daysofstatic,Await Rescue,https://i.scdn.co/image/ab67616d0000b27375a78ca3a4a24e5da2760c21,GBNTT0900004,https://p.scdn.co/mp3-preview/205509166063f47ee0df23be30d26c1f5420cb9d?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",3FW0WU5rbIwqbjcSoMi8BP,65daysofstatic,Prisms,https://i.scdn.co/image/ab67616d0000b273a7bdcccbaafb35cfb381e979,GBDHC1365802,https://cdns-preview-2.dzcdn.net/stream/c-2822eec396a183b83b0f7571b9f25a48-3.mp3,
classical,007HvgXWaj3sV8zsNYHrqW,Frédéric Chopin,"Nocturnes, Op. 9: No. 2 in E-Flat Major",https://i.scdn.co/image/ab67616d0000b273b8d14649f3e6590c83d0501f,USBC19800076,https://p.scdn.co/mp3-preview/ecccc4174cd807fde8049915e8ff12231b2345c5?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,2GRzayNX5MeOscr4sKxMnM,Esbjörn Svensson Trio,From Gagarin's Point Of View,https://i.scdn.co/image/ab67616d0000b2735c256b9274176cd3dec0c10a,DEA899908005,https://p.scdn.co/mp3-preview/6f179e7c6843ff932af9b0f9099cd74850fc4c26?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,1hIjmAwIPJhzZvrWmQpxD5,Thievery Corporation,Liberation Front,https://i.scdn.co/image/ab67616d0000b273bc9bd7ef49941724e8c162b5,NLS241103250,https://cdns-preview-4.dzcdn.net/stream/c-4f37df5ceb11274164ba6951c53fe334-1.mp3,
instrumental,3JYEtZycESWmQggXuAbQlZ,Boards of Canada,Kid for Today,https://i.scdn.co/image/ab67616d0000b273f05252715431d355dc61aa4d,GBBPW0000140,https://p.scdn.co/mp3-preview/1082cee48f8526ffbf9607394d3939adb350e1aa?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,0iPFwiffot7Lbi1SSbbDRS,Familjen,Hög luft,https://i.scdn.co/image/ab67616d0000b273dce9639cc863e64a1b22c4d0,SEVUE0700206,https://cdns-preview-a.dzcdn.net/stream/c-a41d84190d7b9d3777be67a4a1d25c7d-2.mp3,
instrumental,03LdIPePRDvhpFccnPtGMu,Thievery Corporation,Illumination,https://i.scdn.co/image/ab67616d0000b273e61e33f9dedd11b81b1d08d3,USESL0003311,https://p.scdn.co/mp3-preview/f107a1d9901fefd37cc8a02b0af3f1453433a452?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",1Ou5PGdQgmRKURCnYSpquT,Caspian,Akiko,https://i.scdn.co/image/ab67616d0000b27391b892dac10cfddf96360129,US72W1210926,,
"instrumental,classical",0PYOVZlOhqCufSXujre4gG,Zbigniew Preisner,Craven Leaves,https://i.scdn.co/image/ab67616d0000b27301a4a438e802801ad0483c3a,US3M59344311,https://p.scdn.co/mp3-preview/79a43f8635f29b858da4bcb20f65387b96c17d8f?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,02UDLmVZ4JEfIXoNci39FZ,Late of the Pier,VW,https://i.scdn.co/image/ab67616d0000b2734f226e25ac64e860a65a0cd4,GBAYE0800842,https://p.scdn.co/mp3-preview/137d367b49ca060242ad323dcafc8efba2b9b6dd?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,classical",1ldqR8qwl4PQ5QG3kF0KtN,The View,Gem Of A Bird,https://i.scdn.co/image/ab67616d0000b273b196305a9fdf1f5de84ca0dd,GBMUN0800090,https://p.scdn.co/mp3-preview/764ed12eb578af92b8598525c9e940176bfe5bd5?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rap",21GbL8M0N1szYEGqn3Ujg9,Beastie Boys,Sneakin' Out The Hospital,https://i.scdn.co/image/ab67616d0000b27380af318723aeedadc253637a,USCA20903765,https://cdns-preview-f.dzcdn.net/stream/c-f8e04223ab49a6adce4f77e6ac395610-4.mp3,
"instrumental,rock",1ZCSpPb1LX6Hn1GoAwqgyH,Hammock,Stars in the Rearview Mirror,https://i.scdn.co/image/ab67616d0000b273b842077a52e36ce7f66d2c7c,US4E60407411,https://cdns-preview-a.dzcdn.net/stream/c-a828dd57b28578f5bb4ec985ea75f77a-5.mp3,
instrumental,3VznRp7eGvoQhgRKKB0FZR,Massive Attack,Everything About You Is New,https://i.scdn.co/image/ab67616d0000b2734afab22775c0b66debf983f2,GBAAA0400481,https://p.scdn.co/mp3-preview/f76f4919b3018e0df3e39f78f2468b5b133b0a48?cid=0f3710c5e6654c7983ad32e438f68f9d,
classical,04Vn6UFhX9W6nGE6wJDZ58,Gabriel Fauré,Pavane Op.50,https://i.scdn.co/image/ab67616d0000b27305eea9a8e3f3f9c8ff158641,USA560947366,https://p.scdn.co/mp3-preview/e65dd82336610d9c1b046d638b6d6c909fc125fa?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,64CAJlurlZd8e8Rz8i5Mp2,The Dillinger Escape Plan,*#..,https://i.scdn.co/image/ab67616d0000b2734dceb298c234a3e42fc72377,US2649942704,https://p.scdn.co/mp3-preview/7f35ce120d9689ea37d492e734c4aeef948638b1?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,classical",0o4n2HEOE5L5KptTSN3dJQ,Philip Glass,Mad Rush,https://i.scdn.co/image/ab67616d0000b2733fac03fe3d268248c7b6b39a,FRT091400006,https://p.scdn.co/mp3-preview/63c93755a0a73e0687e5ac4342af5df2764ab413?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,0BQK2uph8lneH5HBBAabUL,Darkest Hour,Ethos,https://i.scdn.co/image/ab67616d0000b273b7946d97b7289b9ec0f907f7,USVIC0524407,https://cdns-preview-9.dzcdn.net/stream/c-9b4a1bde2a13c2ecc3a0cadbe2a81a68-1.mp3,
instrumental,3l8K9Dh6px4gKKNO8JvfJ8,Seefeel,Polyfusion,https://i.scdn.co/image/ab67616d0000b2736279c1059b78acb5c9b9b3fe,GBBNZ9300051,https://cdns-preview-5.dzcdn.net/stream/c-586b8bacece25213e78df56b546eb937-4.mp3,
classical,0MU64vT8EGmesmivrscJdd,Frédéric Chopin,Waltz In D Flat Major Op.64/1 - Minute Waltz,https://i.scdn.co/image/ab67616d0000b2733090b9c605070edcbfed240f,USA371135182,https://p.scdn.co/mp3-preview/5e624a5e2c15c07f88eb273b767477ff837b7064?cid=0f3710c5e6654c7983ad32e438f68f9d,
classical,073BNIUJIawo4J7zsNnh1j,Ludovico Einaudi,Fuori dal mondo,https://i.scdn.co/image/ab67616d0000b273a33bc03f2010fc0a259388af,ITC490700071,https://cdns-preview-4.dzcdn.net/stream/c-44b6a6ba0894d57f221f142e163c2a36-4.mp3,
"rock,instrumental,pop",3QVqsmo0TTJC2jePzD1wXk,The Flaming Lips,The Spiderbite Song,https://i.scdn.co/image/ab67616d0000b27336d6fb88c01e440abc8ed01d,USWB19900165,,
classical,091d2fZBk7AtxjL9W9H2XY,Ennio Morricone,Inseguimento,https://i.scdn.co/image/ab67616d0000b27354320370175e633c9b91b187,DEPZ61172750,,
instrumental,0aTxo815UieASMRHAHxr9k,Joe Satriani,Until We Say Goodbye,https://i.scdn.co/image/ab67616d0000b273d3a6bcd3f334ac0bbce7f339,USSM19928970,https://cdns-preview-f.dzcdn.net/stream/c-fc3f58eea59b36320ed25c2fe25a4905-5.mp3,
"instrumental,rock",3woPaBqVSxszoviowsnhNo,Pelican,Bliss in Concrete,https://i.scdn.co/image/ab67616d0000b273e6bcbba963d33e3f7d28b61e,USALX0500883,https://cdns-preview-7.dzcdn.net/stream/c-7610f19206eaf7a805b59248f7cd9c22-2.mp3,
classical,3UOFrelbGLUWJpRRzH3hbZ,Hans Zimmer,A Hard Teacher,https://i.scdn.co/image/ab67616d0000b273235e53217a0c29051484b3a4,USEE10340777,https://p.scdn.co/mp3-preview/ecdd125496ea9f98784bd7b3b2f80a17d70ddaa6?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,instrumental",2oojlTSj3xZZdQMge06O5Y,Sting,Saint Agnes And The Burning Train,https://i.scdn.co/image/ab67616d0000b2738e6f33d6768f264af8501f05,USAM19100290,https://cdns-preview-7.dzcdn.net/stream/c-77d0085576b45a0cc43035433abd3f43-8.mp3,
instrumental,0skjaPmSkMND17wqKCVdH2,Daft Punk,The Grid,https://i.scdn.co/image/ab67616d0000b273182b3ea819835ddd315e91e8,USWD11054877,https://cdns-preview-0.dzcdn.net/stream/c-0b267cfbf37fe773751b5cd6395a6466-5.mp3,
classical,3xP5jjfP1baXCtosk3p9xJ,Edvard Grieg,"Piano Concerto in A minor, Op.16: I. Allegro molto moderato",https://i.scdn.co/image/ab67616d0000b273a94b2e008cd5f5bc955b6c06,USV351421691,https://p.scdn.co/mp3-preview/9070702e110bd504ffd7115d939e2f60050817d4?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,2ujVIdylpHKgLKw0vOU7iq,The Flashbulb,Near The Woods,https://i.scdn.co/image/ab67616d0000b27392adc08f46daa9a868c09775,,https://p.scdn.co/mp3-preview/9f2d9109fbbf1e56b69a9e7e837d38acffeb7cbb?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,2S8r13umDGtxFbedHKPEBT,坂本龍一,Only Love Can Conquer Hate,https://i.scdn.co/image/ab67616d0000b2736917730fbd3499c086a00361,USA6D0410005,https://p.scdn.co/mp3-preview/83fef885a9a7d20f7ee685bfdebd50c3c0a032e7?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,3C8fGIzU6YJ04DQ9H7jvGH,Perturbator,She Moves Like A Knife,https://i.scdn.co/image/ab67616d0000b2737bd7c7c0b0b0e4e38d2feafc,TCACK1577664,https://p.scdn.co/mp3-preview/26fd3b5971e068163535a1ec6016045053b10110?cid=0f3710c5e6654c7983ad32e438f68f9d,
classical,05jeTnynpN88ueNh35T0go,John Powell,Tangiers,https://i.scdn.co/image/ab67616d0000b2735f7d230a8670247ad8870649,USUM70743100,https://p.scdn.co/mp3-preview/609bc873ed06672f71b4933b7a5cfb28af5c4b94?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,0g6xCmRYXwZT7abJCsdzyi,Ramin Djawadi,Things I Do For Love,https://i.scdn.co/image/ab67616d0000b273093b345256cab58264078a16,US3M51109709,https://cdns-preview-0.dzcdn.net/stream/c-057dc74ab5db40b67c38ddfe15c89a27-6.mp3,
"instrumental,rock",1TvayE1A6a8M06WwY9w4s8,Labradford,G,https://i.scdn.co/image/ab67616d0000b273fa9952477db164e4237e91dc,USI4R0402107,https://p.scdn.co/mp3-preview/779fe2f0506a0303e0a3232d8be5ced5ee43aa8c?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",4Wj2bYFGgcoYyOfpOawvsn,If These Trees Could Talk,Deus Ex Machina,https://i.scdn.co/image/ab67616d0000b273a5a49ab3fd0875948e5ec41e,uscgh0995083,https://p.scdn.co/mp3-preview/34d2843075a1d73ac640034283a4b54c45a766b6?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,0dfIlZ65ZZXWWE3uIqu0xK,Moonspell,Lua D'inverno,https://i.scdn.co/image/ab67616d0000b273871c652b6c2df158a23a71d0,US4E40739804,https://cdns-preview-0.dzcdn.net/stream/c-08a9636cd5d60186114d5f6c1bc354fa-7.mp3,
instrumental,4IUgpL0CgSiloUOHzgd6Qe,Little People,Start Shootin',https://i.scdn.co/image/ab67616d0000b27336f5123140885b362fc33c25,GBCWH0605515,https://p.scdn.co/mp3-preview/0cd1ede88966356c93aa85ef9dee84f85ffdfe5b?cid=0f3710c5e6654c7983ad32e438f68f9d,
classical,17FzmqH8mhDTImRC7Bh84a,Jeremy Soule,Kyne's Peace,https://i.scdn.co/image/ab67616d0000b273143e8a9f7ed006d3fa9355f3,QMTH31100042,https://cdns-preview-6.dzcdn.net/stream/c-6fb2edb3f5308be2fa248adc7ae62721-8.mp3,
instrumental,0BJwl3JvrCaZ31x4An6n9Y,ATB,Trilogy,https://i.scdn.co/image/ab67616d0000b2736286f0ba1dd399e0bf307563,DEN060300783,https://cdns-preview-3.dzcdn.net/stream/c-38c5b190861f1bec19d1ef741b0c0ab8-3.mp3,
classical,0HYEJoKGKF69weAIL0y48R,Frédéric Chopin,"Waltz No. 7 in c sharp minor, Op. 64,2",https://i.scdn.co/image/ab67616d0000b273a749047278122f08e2de2a75,GBQRF0832604,https://cdns-preview-2.dzcdn.net/stream/c-26bf86b1c19af114fd929366ed5e2f4d-7.mp3,
"rock,instrumental",03FGbpoVVPnJmguDwjL1de,Mando Diao,A Decent Life,https://i.scdn.co/image/ab67616d0000b27342e27fd11b440efc2a0bdb20,SEYBD0800407,https://p.scdn.co/mp3-preview/6f6adcdc9236a2feca53226293ef43d783a76d8e?cid=0f3710c5e6654c7983ad32e438f68f9d,
instrumental,2K9w7Pvinma5CxWHmkdrlr,Ronan Hardiman,Siamsa,https://i.scdn.co/image/ab67616d0000b27315ee5416b5e49d85c8dc6eab,GBBFR9600118,https://cdns-preview-4.dzcdn.net/stream/c-49a820e2b962c7ba132f744615fadc4f-5.mp3,
"instrumental,rock",2A2pwB6BPkX77Tq3G6xAdL,Mogwai,Drunk And Crazy,https://i.scdn.co/image/ab67616d0000b273ad36207cfb0a7bc132227467,GBGDZ1100042,https://cdns-preview-6.dzcdn.net/stream/c-6faf0d7a9afae5c59bd7c8a3b643337b-3.mp3,
"rock,instrumental",0LreDSwkRoBH0XUnHWWqIM,Joe Satriani,Lords of Karma,https://i.scdn.co/image/ab67616d0000b2735ca9f9cb84a64a7521330386,USSM18700090,https://cdns-preview-b.dzcdn.net/stream/c-b5c373f8c76ef3d0fa199cef48fe8b39-6.mp3,
"instrumental,rock",3bIFAP1YSqqtWmP42ynBz7,EF,Ett,https://i.scdn.co/image/ab67616d0000b273c07ad44ff266b466e0610cc7,DEN060800853,https://cdns-preview-2.dzcdn.net/stream/c-2363dc451797c91c32459d7342d506e7-2.mp3,
instrumental,0JNSNsW5J2Qwe6utQkX9xz,Eluveitie,Hope,https://i.scdn.co/image/ab67616d0000b273764f197b99cb3dfb74fa464d,DED831100717,https://cdns-preview-5.dzcdn.net/stream/c-5d5b5045dd215eacfe3f4adeef74eb45-5.mp3,
instrumental,2iSZisGECh4TvifWzSiYKF,Animals as Leaders,The Price of Everything and the Value of Nothing,https://i.scdn.co/image/ab67616d0000b273f55bbfc4b32ba8ca88b77c22,USRZR0904307,https://cdns-preview-6.dzcdn.net/stream/c-635a432b5dad3365ed58d4405c8c742f-4.mp3,
"instrumental,classical",0Ngb3l9sJyX4vHQlami41b,John Williams,Theme From Schindler's List,https://i.scdn.co/image/ab67616d0000b2731c8e3d2494bac552e8f5b768,GBMNA1019735,https://p.scdn.co/mp3-preview/021c777737b069427a17271ad70927c80a367761?cid=0f3710c5e6654c7983ad32e438f68f9d,
"instrumental,rock",14g1VwHY72qeZesVKzYYub,The Sword,The Sundering,https://i.scdn.co/image/ab67616d0000b27381c35d8b1fa6cde917c080aa,USKDO0800015,https://cdns-preview-4.dzcdn.net/stream/c-4f6e0ae90013e8b6981c49f4e7b07ccf-4.mp3,
instrumental,37GpebWdgkSJNCXWsdCWQs,Akira Yamaoka,Killing Time,https://i.scdn.co/image/ab67616d0000b27358ae98311d9f700969d9ba40,QMDA71301046,,
instrumental,4NB5SS3LB9hoYz47V3enYk,Emancipator,Siren,https://i.scdn.co/image/ab67616d0000b273362ac7cb4dddfe003ccfc79d,US2wu0901528,https://p.scdn.co/mp3-preview/42295b8e594629af98dfb7a0f6a7cfae32aca597?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,instrumental",0qreHxpjV31hDLkGn2st3R,Ween,A Tear for Eddie,https://i.scdn.co/image/ab67616d0000b27320989cf68e131cdea3f1b54d,USBA61300033,https://cdns-preview-7.dzcdn.net/stream/c-7f4d8e6913f3bab8aa33ae41169edfdf-2.mp3,
